Long,Lat,Location,Climate ID,Province,Temp,Snow,Precip,year
-123.111,50.144,CALLAGHAN VALLEY,1101300,BC,1.3,,223.9,2015
-122.698,49.109,CLOVERDALE EAST,1101708,BC,8.2,0.0,2.4,2015
-122.866,49.269,COQUITLAM COMO LAKE AVE,1101889,BC,,1.1,262.3,2015
-121.704,49.08,CHILLIWACK R HATCHERY,1101N65,BC,3.9,0.7,183.0,2015
-123.093,49.171,RICHMOND NATURE PARK,1106PF7,BC,6.0,0.0,123.8,2015
-123.087,49.179,RICHMOND DALLYN 2,1106764,BC,,0.0,186.4,2015
-123.265,49.33,POINT ATKINSON,1106200,BC,5.4,,149.1,2015
-122.69,49.208,PITT MEADOWS CS,1106178,BC,5.2,,255.0,2015
-123.115,49.315,N VANCOUVER WHARVES,1105669,BC,,0.0,203.3,2015
-123.078,49.381,N VANC GROUSE MTN RESORT,1105658,BC,3.7,25.0,302.0,2015
-122.11,49.113,SUMAS CANAL,1107785,BC,6.4,8.0,194.0,2015
-123.078,49.182,RICHMOND OPERATIONS CENTRE,1105210,BC,,,160.9,2015
-122.481,49.209,MAPLE RIDGE FERGUSON AVENUE,1104910,BC,,0.0,177.4,2015
-121.579,49.356,LAIDLAW,1104488,BC,4.4,5.0,183.8,2015
-122.573,49.264,HANEY UBC RF ADMIN,1103332,BC,5.1,1.0,314.7,2015
-122.551,49.145,FORT LANGLEY TELEGRAPH TRAIL,1102912,BC,5.4,1.0,246.7,2015
-123.093,49.011,DELTA TSAWWASSEN BEACH,1102425,BC,6.3,0.0,133.0,2015
-123.002,49.126,DELTA BURNS BOG,1102415,BC,5.1,,167.3,2015
-122.271,49.153,MISSION WEST ABBEY,1105192,BC,5.3,6.8,246.2,2015
-120.51,49.465,PRINCETON CS,112FN0M,BC,-3.3,,47.5,2015
-120.082,51.653,CLEARWATER AUTO,1161650,BC,-2.3,,80.8,2015
-118.772,49.004,MIDWAY,1135126,BC,-2.0,52.0,53.2,2015
-120.449,50.703,KAMLOOPS A,1163781,BC,-0.7,45.2,41.5,2015
-120.442,50.702,KAMLOOPS AUT,1163842,BC,-0.4,,39.6,2015
-121.217,51.681,100 MILE HOUSE 6NE,1165793,BC,-4.5,87.4,97.4,2015
-120.8,50.935,RED LAKE,1166658,BC,-2.7,56.0,56.6,2015
-119.234,50.686,SALMON ARM A,1166R45,BC,-0.9,76.0,78.0,2015
-119.35,50.545,SILVER CREEK,1167337,BC,-0.6,81.2,87.1,2015
-119.778,51.576,VAVENBY,1168520,BC,-2.2,56.6,74.8,2015
-120.2,50.6,KAMLOOPS PRATT ROAD,116C8P0,BC,-1.8,55.6,57.6,2015
-119.291,50.703,SALMON ARM CS,116FRMN,BC,0.1,,86.6,2015
-119.918,50.902,SUN PEAKS UPPER,116QK0M,BC,-4.6,63.1,63.1,2015
-116.982,51.299,GOLDEN A,1173210,BC,-6.1,59.6,44.2,2015
-118.425,51.63,GOLDSTREAM RIVER,1173242,BC,-4.0,156.0,160.0,2015
-118.585,52.053,MICA DAM,1175122,BC,-2.4,159.0,180.0,2015
-118.183,50.967,REVELSTOKE A,1176745,BC,-1.7,,84.2,2015
-118.224,51.012,REVELSTOKE COLUMBIA PARK,1176754,BC,,86.0,86.0,2015
-118.176,50.958,REVELSTOKE AIRPORT AUTO,1176755,BC,-1.5,,99.4,2015
-116.345,51.443,YOHO PARK,11790J1,BC,-8.5,,40.3,2015
-122.678,53.884,PRINCE GEORGE,1096439,BC,-4.6,,47.5,2015
-122.573,58.841,FORT NELSON UA,1192950,BC,-14.5,20.9,21.3,2015
-122.597,58.836,FORT NELSON A,1192946,BC,-15.2,24.0,28.2,2015
-130.031,58.422,DEASE LAKE A,1192341,BC,-8.9,,40.5,2015
-120.688,56.167,TAYLOR FLATS,1188020,BC,,49.0,49.0,2015
-122.718,57.25,SIKANNI CHIEF,1187335,BC,-4.3,17.6,17.6,2015
-120.183,51.297,DARFIELD,1162265,BC,-1.6,52.0,62.0,2015
-123.138,55.305,MACKENZIE AIRPORT AUTO,1184793,BC,-5.0,,50.3,2015
-120.74,56.238,FORT ST. JOHN A,1183001,BC,-9.3,63.2,60.6,2015
-120.183,55.742,DAWSON CREEK A,1182289,BC,-9.2,,22.3,2015
-121.627,55.687,CHETWYND A,1181508,BC,-7.1,54.0,33.7,2015
-121.017,56.298,CHARLIE LAKE,11814FR,BC,-8.6,22.0,22.0,2015
-116.337,51.356,YOHO NP OHARA LAKE,117R00H,BC,-7.0,9.0,9.0,2015
-116.541,51.433,YOHO NP EMERALD LAKE,117R00G,BC,-5.1,14.5,14.5,2015
-123.133,55.299,MACKENZIE,1184791,BC,-5.8,,39.1,2015
-120.728,51.03,CRISS CREEK,1162177,BC,-4.4,51.2,53.0,2015
-121.685,51.266,CLINTON A,1161662,BC,-4.8,,17.4,2015
-121.505,51.145,CLINTON (AUT),1161661,BC,-4.7,,34.0,2015
-116.501,49.082,CRESTON CAMPBELL SCIENTIFIC,114B1F0,BC,-0.7,,62.3,2015
-117.739,49.112,WARFIELD RCS,1148705,BC,-1.2,,95.9,2015
-117.305,49.491,NELSON CS,1145M29,BC,0.3,,58.8,2015
-117.37,49.996,NEW DENVER,1145460,BC,0.1,78.8,99.2,2015
-117.206,49.586,NELSON NE,1145442,BC,0.4,65.2,73.0,2015
-117.817,50.269,NAKUSP CS,1145297,BC,-0.4,,109.3,2015
-117.399,49.512,NELSON RIXEN CREEK,114EMDM,BC,-1.7,76.0,81.8,2015
-116.458,49.032,LISTER,1144635,BC,-1.2,50.5,57.3,2015
-118.068,49.872,FAUQUIER,1142820,BC,-0.9,85.0,85.0,2015
-116.972,50.239,DUNCAN LAKE DAM,1142574,BC,-0.9,77.0,96.0,2015
-116.518,49.097,CRESTON,1142160,BC,-0.9,68.0,81.8,2015
-117.774,49.343,CASTLEGAR BCHPA DAM,1141457,BC,0.7,43.0,52.0,2015
-117.633,49.296,CASTLEGAR A,1141455,BC,-0.5,65.8,57.4,2015
-118.228,49.017,BILLINGS,1140876,BC,-2.0,59.0,62.0,2015
-116.921,49.913,KASLO,1143900,BC,-0.6,70.0,82.6,2015
-119.649,49.563,SUMMERLAND CS,112G8L1,BC,-0.1,,32.6,2015
-115.221,49.226,BAYNES LAKE KOOTENAY RIVER,1150690,BC,-4.5,22.7,22.7,2015
-115.789,49.618,CRANBROOK AIRPORT AUTO,1152106,BC,-4.6,,18.4,2015
-130.025,58.426,DEASE LAKE (AUT),119BLM0,BC,-10.4,,56.3,2015
-121.083,51.709,BUFFALO LAKE,1161104,BC,-4.6,50.2,57.0,2015
-119.29,52.129,BLUE RIVER CS,1160H99,BC,-4.0,,,2015
-119.29,52.129,BLUE RIVER A,1160899,BC,-3.8,108.0,125.0,2015
-121.281,50.708,ASHCROFT,1160515,BC,-0.9,,21.4,2015
-115.631,49.807,WASA,1158730,BC,-4.3,14.4,14.4,2015
-115.782,49.612,CRANBROOK A,1152105,BC,-4.9,22.5,22.9,2015
-115.46,49.473,WARDNER KTNY HATCHERY,1158692,BC,-3.9,3.0,3.0,2015
-114.883,49.745,SPARWOOD,1157630,BC,-4.8,25.6,28.0,2015
-116.061,50.631,KOOTENAY NP WEST GATE,1154410,BC,-5.0,27.0,27.6,2015
-115.962,49.631,KIMBERLEY PCC,1154203,BC,-3.8,8.0,8.0,2015
-115.461,49.524,FT STEELE DANDY CRK,1153034,BC,-7.0,24.5,24.5,2015
-114.855,50.149,FORDING RIVER COMINCO,1152899,BC,-8.5,30.4,30.4,2015
-115.073,49.489,FERNIE,1152850,BC,-3.5,3.0,11.0,2015
-114.884,49.745,SPARWOOD CS,1157631,BC,-5.1,,0.0,2015
-122.286,52.531,MCLEESE LAKE GRANITE MT,1095018,BC,-3.8,47.8,56.8,2015
-126.654,49.932,TAHSIS VILLAGE NORTH,1037899,BC,6.7,0.0,246.0,2015
-121.364,52.363,HORSEFLY LAKE GRUHS LAKE,1093600,BC,-3.9,62.9,62.9,2015
-125.033,49.686,COURTENAY PUNTLEDGE,1021989,BC,4.7,0.0,103.4,2015
-123.811,49.209,ENTRANCE ISLAND,1022689,BC,6.6,,43.4,2015
-125.993,50.454,FANNY ISLAND,1022795,BC,6.6,,78.6,2015
-123.734,49.154,GABRIOLA ISLAND,1023042,BC,5.8,0.0,105.9,2015
-125.203,50.099,HERIOT BAY SE,1023462,BC,5.2,0.8,143.6,2015
-124.512,49.353,LITTLE QUALICUM HATCHERY,1024638,BC,4.2,0.0,69.3,2015
-124.794,49.471,MUD BAY,1025240,BC,4.8,0.0,159.6,2015
-125.606,49.576,MYRA CREEK,1025254,BC,2.6,11.7,276.2,2015
-123.87,49.054,NANAIMO A,1025370,BC,5.1,0.0,114.2,2015
-123.988,49.199,NANAIMO CITY YARD,10253G0,BC,,0.0,115.7,2015
-127.367,50.681,PORT HARDY A,1026271,BC,6.1,0.0,216.8,2015
-124.394,49.337,QUALICUM BEACH AIRPORT,1026562,BC,5.0,,94.8,2015
-124.617,49.394,QUALICUM R FISH RESEARCH,1026565,BC,5.6,0.0,74.4,2015
-125.304,50.016,QUINSAM RIVER HATCHERY,1026639,BC,4.5,4.0,174.2,2015
-124.435,49.487,SISTERS ISLAND,1027403,BC,7.0,,,2015
-123.809,49.209,ENTRANCE ISLAND,102BFHH,BC,6.5,0.0,118.4,2015
-124.982,49.337,ALBERNI ROBERTSON CREEK,1030230,BC,4.5,1.0,202.9,2015
-128.033,50.441,QUATSINO LIGHTSTATION,1036572,BC,9.1,0.2,370.2,2015
-127.653,50.534,QUATSINO,1036570,BC,6.6,0.0,75.6,2015
-127.455,50.386,PORT ALICE,1036240,BC,8.5,0.0,233.8,2015
-124.752,49.202,PORT ALBERNI COX LAKE,1036208,BC,5.4,0.6,219.8,2015
-125.097,48.723,PACHENA POINT,1035940,BC,7.8,0.0,356.2,2015
-126.617,49.6,NOOTKA LIGHTSTATION,1035614,BC,8.2,0.0,381.0,2015
-124.999,49.763,COURTENAY GRANTHAM,1021988,BC,4.1,0.0,134.0,2015
-124.655,48.859,NITINAT RIVER HATCHERY,1035612,BC,6.1,0.0,443.7,2015
-126.055,49.779,GOLD RIVER TOWNSITE,1033232,BC,5.6,0.0,148.8,2015
-126.543,49.383,ESTEVAN POINT CS,1032731,BC,7.8,,312.0,2015
-126.543,49.383,ESTEVAN POINT,1032730,BC,8.1,0.0,352.2,2015
-126.418,49.8,CONUMA RIVER HATCHERY,1031844,BC,,0.0,295.6,2015
-124.751,48.612,CARMANAH POINT,1031402,BC,,0.4,307.2,2015
-125.216,48.786,CAPE BEALE LIGHT,1031316,BC,8.3,0.0,288.2,2015
-125.923,49.111,LENNARD ISLAND,1034600,BC,8.1,0.0,359.4,2015
-124.949,50.071,CORTES ISLAND TIBER BAY,1021960,BC,5.2,0.0,158.2,2015
-124.9,49.717,COMOX A,1021830,BC,5.5,0.0,116.8,2015
-124.683,49.472,CHROME ISLAND,1021500,BC,6.3,0.0,138.7,2015
-123.287,48.764,NORTH PENDER ISLAND,1015638,BC,6.4,0.0,77.2,2015
-123.719,48.824,NORTH COWICHAN,1015630,BC,5.4,,139.0,2015
-123.718,48.824,NORTH COWICHAN,1015628,BC,,0.0,152.5,2015
-123.561,48.374,METCHOSIN,1015105,BC,,0.0,174.2,2015
-123.53,48.575,MALAHAT,1014820,BC,5.3,,82.6,2015
-123.573,48.985,GALIANO NORTH,10130MN,BC,6.6,0.0,87.2,2015
-123.531,48.298,RACE ROCKS,1016640,BC,8.0,,,2015
-123.439,48.432,ESQUIMALT HARBOUR,1012710,BC,7.1,,84.4,2015
-123.226,48.425,DISCOVERY ISLAND,1012475,BC,,,,2015
-124.052,48.829,LAKE COWICHAN,1012055,BC,4.9,0.0,221.3,2015
-124.133,48.824,COWICHAN LAKE FORESTRY,1012040,BC,4.8,0.0,250.4,2015
-123.742,48.935,CHEMAINUS,1011500,BC,6.0,0.0,152.1,2015
-123.546,48.888,SALTSPRING ST MARY'S L,1016995,BC,6.1,0.0,120.3,2015
-123.427,48.598,SAANICHTON MT NEWTON,1016RM0,BC,,0.0,90.0,2015
-123.728,48.735,DUNCAN KELVIN CREEK,1012573,BC,5.4,0.0,169.8,2015
-124.927,49.317,PORT ALBERNI (AUT),1036B06,BC,4.9,,25.2,2015
-123.128,48.775,SATURNA CAPMON,1017098,BC,5.8,0.0,116.7,2015
-123.045,48.784,SATURNA ISLAND CS,1017101,BC,7.0,,78.4,2015
-125.446,50.333,CHATHAM POINT,1021480,BC,5.9,16.0,187.8,2015
-125.195,49.998,CAPE MUDGE,1021330,BC,5.9,0.0,163.6,2015
-125.208,49.945,CAMPBELL RIVER SURFSIDE,1021266,BC,,0.0,164.0,2015
-125.273,49.952,CAMPBELL RIVER A,1021261,BC,4.2,6.8,152.0,2015
-124.16,49.35,BALLENAS ISLAND,1020590,BC,6.6,,43.6,2015
-123.539,48.34,WILLIAM HEAD,1018935,BC,7.7,0.0,145.7,2015
-123.128,48.775,SATURNA CAPMON CS,1017099,BC,5.8,,115.4,2015
-123.426,48.647,VICTORIA INTL A,1018621,BC,5.8,0.0,120.2,2015
-123.325,48.413,VICTORIA GONZALES CS,1018611,BC,7.1,,81.4,2015
-123.443,48.476,VICTORIA FRANCIS PARK,1018605,BC,,0.0,83.4,2015
-123.305,48.457,VICTORIA UNIVERSITY CS,1018598,BC,6.8,,61.4,2015
-123.921,48.377,SHERINGHAM POINT,1017254,BC,7.9,,122.4,2015
-123.626,48.647,SHAWNIGAN LAKE,1017230,BC,5.2,0.0,158.8,2015
-133.7,59.567,ATLIN,1200560,BC,-6.9,53.5,57.8,2015
-123.501,48.538,VICTORIA HIGHLANDS NORTH,1018618,BC,5.3,0.0,182.6,2015
-122.374,52.38,MCLEESE LAKE FRASERVIEW,1095015,BC,-3.4,50.0,55.8,2015
-128.908,50.821,SARTINE ISLAND (AUT),1037090,BC,8.6,,251.0,2015
-125.773,49.082,TOFINO A,1038205,BC,7.1,0.0,298.6,2015
-128.407,52.27,IVORY ISLAND,1063690,BC,6.8,20.4,383.6,2015
-127.943,53.563,KEMANO,1064020,BC,0.0,47.5,280.2,2015
-128.634,54.054,KITIMAT TOWNSITE,1064320,BC,0.5,16.0,208.2,2015
-128.705,54.01,KITIMAT 2,1064321,BC,2.6,12.0,154.4,2015
-130.609,54.296,LUCY ISLAND LIGHTSTATION,1064728,BC,7.5,,,2015
-128.719,52.262,MCINNES ISLAND,1065010,BC,5.4,,1.2,2015
-130.445,54.286,PRINCE RUPERT,1066482,BC,5.8,,201.3,2015
-130.29,54.32,PRINCE RUPERT MONT CIRC,1066488,BC,,1.0,266.8,2015
-129.985,55.936,STEWART A,1067742,BC,-0.3,78.3,225.0,2015
-128.625,54.502,TERRACE PCC,1068131,BC,1.4,8.0,128.3,2015
-128.578,54.469,TERRACE A,1068134,BC,0.3,35.6,194.2,2015
-130.88,54.295,TRIPLE ISLAND,1068250,BC,6.9,7.4,156.0,2015
-128.682,54.044,KITIMAT HATCHERY,106D289,BC,2.4,19.0,210.8,2015
-126.277,54.199,EQUITY SILVER,1072692,BC,-5.1,118.0,124.7,2015
-126.668,54.396,HOUSTON,1073615,BC,-2.9,22.0,22.0,2015
-129.03,55.238,NASS CAMP,1075384,BC,-0.9,68.6,174.6,2015
-127.183,54.825,SMITHERS,1077499,BC,-2.9,,51.8,2015
-122.699,53.531,HIXON,1093474,BC,-3.4,45.2,72.8,2015
-124.286,54.455,FORT ST JAMES AUTO,1092975,BC,-3.3,,54.9,2015
-124.286,54.455,FORT ST JAMES,1092970,BC,-4.6,27.0,35.9,2015
-120.7,53.6,CRESCENT SPUR,1092120,BC,-2.7,86.4,127.0,2015
-125.959,54.383,BURNS LAKE DECKER LAKE,1091174,BC,-5.7,,63.7,2015
-121.515,53.069,BARKERVILLE,1090660,BC,-4.1,109.0,122.7,2015
-130.361,54.172,HOLLAND ROCK,1063496,BC,6.9,,69.0,2015
-124.403,51.675,TATLAYOKO LAKE RCS,1088015,BC,-2.7,,33.2,2015
-122.734,50.306,PEMBERTON AIRPORT CS,1086082,BC,-0.5,,100.2,2015
-125.997,53.772,OOTSA LAKESKINS LAKE CLIMATE,1085836,BC,-3.8,,101.8,2015
-125.997,53.772,OOTSA L SKINS L SPILLWAY,1085835,BC,-4.5,92.4,114.8,2015
-127.171,55.289,SUSKWA VALLEY,107G879,BC,-4.2,40.7,70.8,2015
-127.189,54.824,SMITHERS AIRPORT AUTO,1077501,BC,-2.9,,68.2,2015
-127.183,54.825,SMITHERS A,1077500,BC,-2.8,59.9,85.9,2015
-124.136,52.114,PUNTZI MOUNTAIN (AUT),1086558,BC,-8.0,,66.6,2015
-127.632,50.94,HERBERT ISLAND (AUT),1063461,BC,8.1,,139.6,2015
-130.698,54.58,GREY ISLET (AUT),1063303,BC,6.0,,108.2,2015
-130.708,54.569,GREEN ISLAND,1063298,BC,5.8,2.2,206.0,2015
-132.772,53.316,KINDAKUN ROCKS (AUT),1054222,BC,8.5,,113.0,2015
-131.016,51.936,CAPE ST JAMES,1051351,BC,8.2,,225.1,2015
-122.955,50.129,WHISTLER,1048898,BC,-5.9,0.0,0.0,2015
-123.161,49.783,SQUAMISH AIRPORT,10476F0,BC,3.3,,270.3,2015
-123.715,49.458,SECHELT AUT,1047172,BC,5.4,,112.3,2015
-124.497,49.835,POWELL RIVER,1046392,BC,4.9,,103.3,2015
-133.058,54.255,LANGARA,1054500,BC,6.7,14.0,215.6,2015
-124.5,49.834,POWELL RIVER A,1046391,BC,5.3,2.8,121.0,2015
-124.032,49.634,PENDER HARBOUR,1046115,BC,,0.0,112.1,2015
-123.299,49.488,HOWE SOUND - PAM ROCKS,10459NN,BC,6.4,,106.2,2015
-123.913,49.468,MERRY ISLAND LIGHTSTATION,1045100,BC,6.6,0.0,102.1,2015
-123.541,49.386,GIBSONS GOWER POINT,1043152,BC,6.4,0.0,161.0,2015
-126.779,50.053,ZEBALLOS MURAUDE CREEK,1039035,BC,6.8,0.0,455.2,2015
-125.527,48.945,UCLUELET KENNEDY CAMP,1038332,BC,7.7,0.0,437.0,2015
-123.496,49.526,PORT MELLON,1046332,BC,6.0,,364.2,2015
-127.94,50.112,SOLANDER ISLAND (AUT),1037553,BC,8.4,,139.6,2015
-133.058,54.255,LANGARA ISLAND RCS,1054503,BC,6.6,,226.5,2015
-131.661,54.159,ROSE SPIT (AUT),1056869,BC,6.6,,267.4,2015
-127.835,51.247,EGG ISLAND,1062646,BC,7.1,0.0,30.6,2015
-128.112,52.185,DRYAD POINT,1062544,BC,6.6,9.0,353.4,2015
-131.602,53.03,CUMSHEWA ISLAND,1062251,BC,8.2,,,2015
-127.471,52.187,CATHEDRAL POINT (AUT),1061458,BC,4.5,,192.2,2015
-130.639,53.493,BONILLA ISLAND (AUT),1060R0K,BC,7.4,,186.6,2015
-130.638,53.493,BONILLA ISLAND,1060902,BC,7.5,2.0,313.6,2015
-132.167,54.0,MASSET A,1054925,BC,6.2,26.1,168.4,2015
-128.524,52.643,BOAT BLUFF,1060901,BC,5.9,42.2,735.8,2015
-128.157,52.185,BELLA BELLA,1060815,BC,5.5,,417.1,2015
-127.864,51.604,ADDENBROKE ISLAND,1060080,BC,7.3,0.0,525.0,2015
-132.299,53.764,SEWALL MASSET INLET,105PA91,BC,6.4,41.8,203.4,2015
-131.814,53.254,SANDSPIT,1057052,BC,6.9,,0.0,2015
-131.813,53.249,SANDSPIT AIRPORT AUTO,1057051,BC,6.9,,81.0,2015
-131.813,53.254,SANDSPIT A,1057050,BC,6.9,3.0,230.1,2015
-126.596,52.388,BELLA COOLA A,1060841,BC,1.1,36.4,238.9,2015
-123.419,48.622,SAANICHTON CDA,1016940,BC,6.5,0.0,130.9,2015
-136.367,59.45,PLEASANT CAMP,1206197,BC,-3.7,128.5,232.7,2015
-125.959,54.383,BURNS LAKE DECKER LAKE,1091174,BC,-7.4,,19.7,2016
-122.69,49.208,PITT MEADOWS CS,1106178,BC,3.9,,214.6,2016
-123.265,49.33,POINT ATKINSON,1106200,BC,6.4,,257.7,2016
-123.087,49.179,RICHMOND DALLYN 2,1106764,BC,,3.2,182.4,2016
-123.093,49.171,RICHMOND NATURE PARK,1106PF7,BC,4.7,1.0,192.2,2016
-123.303,49.106,SANDHEADS CS,1107010,BC,6.1,,,2016
-122.11,49.113,SUMAS CANAL,1107785,BC,5.4,0.0,215.2,2016
-123.187,49.183,VANCOUVER SEA ISLAND CCG,1108380,BC,4.8,,163.0,2016
-123.184,49.195,VANCOUVER INTL A,1108395,BC,4.7,1.0,168.2,2016
-123.122,49.295,VANCOUVER HARBOUR CS,1108446,BC,6.0,,215.0,2016
-123.193,49.347,WEST VANCOUVER AUT,1108824,BC,5.4,,308.7,2016
-122.947,50.068,WHISTLER ROUNDHOUSE,1108906,BC,-3.5,165.0,287.5,2016
-122.784,49.018,WHITE ROCK CAMPBELL SCIENTIFIC,1108910,BC,5.7,,124.0,2016
-122.967,49.438,N VAN SEYMOUR HATCHERY,110N666,BC,2.4,0.0,515.9,2016
-121.498,49.368,HOPE A,1113542,BC,2.6,,184.6,2016
-121.493,49.37,HOPE AIRPORT,1113543,BC,2.8,,189.4,2016
-121.233,49.267,HOPE SLIDE,1113581,BC,-2.2,32.0,125.2,2016
-121.934,50.684,LILLOOET,1114619,BC,-1.1,,,2016
-121.582,50.224,LYTTON A,1114738,BC,-0.7,,89.9,2016
-121.582,50.224,LYTTON RCS,1114746,BC,-0.6,,92.3,2016
-120.069,49.364,HEDLEY N,1123370,BC,-1.4,16.8,27.2,2016
-120.333,49.673,JELLICOE,1123721,BC,-3.8,38.0,49.6,2016
-119.378,49.957,KELOWNA,1123939,BC,-0.9,,0.0,2016
-119.4,49.941,KELOWNA UBCO,1123996,BC,-0.1,,40.9,2016
-119.4,49.95,KELOWNA MWS0,11239R0,BC,-0.6,45.0,49.6,2016
-120.778,50.113,MERRITT,1125073,BC,-2.7,,3.2,2016
-120.801,50.114,MERRITT STP,1125079,BC,-2.7,14.6,21.8,2016
-119.445,50.056,OKANAGAN CENTRE,1125700,BC,0.7,44.8,78.0,2016
-123.115,49.315,N VANCOUVER WHARVES,1105669,BC,,0.0,229.8,2016
-123.078,49.381,N VANC GROUSE MTN RESORT,1105658,BC,1.3,19.0,317.5,2016
-123.078,49.182,RICHMOND OPERATIONS CENTRE,1105210,BC,,,191.9,2016
-122.271,49.153,MISSION WEST ABBEY,1105192,BC,3.6,0.8,223.4,2016
-122.699,53.531,HIXON,1093474,BC,-6.7,39.0,54.2,2016
-121.364,52.363,HORSEFLY LAKE GRUHS LAKE,1093600,BC,-4.8,19.1,24.1,2016
-122.374,52.38,MCLEESE LAKE FRASERVIEW,1095015,BC,-3.7,23.0,24.8,2016
-122.286,52.531,MCLEESE LAKE GRANITE MT,1095018,BC,-4.7,46.4,56.7,2016
-122.678,53.884,PRINCE GEORGE,1096439,BC,-6.8,,19.8,2016
-122.672,53.889,PRINCE GEORGE AIRPORT AUTO,1096453,BC,-6.4,,34.3,2016
-122.768,53.88,PRINCE GEORGE STP,1096468,BC,-4.7,36.3,50.1,2016
-122.51,53.026,QUESNEL,1096629,BC,-3.8,,29.3,2016
-122.506,53.027,QUESNEL AIRPORT AUTO,1096631,BC,-4.4,,36.6,2016
-121.686,52.184,SPOKIN LAKE 4E,1097646,BC,-6.5,45.5,52.7,2016
-122.054,52.183,WILLIAMS LAKE A,1098941,BC,-5.2,31.0,29.0,2016
-124.017,54.033,VANDERHOOF,1098D90,BC,-6.1,28.8,28.8,2016
-121.263,51.623,108 MILE HOUSE ABEL LAKE,109E7R6,BC,-4.3,35.0,37.2,2016
-119.545,49.179,OLIVER STP,1125766,BC,2.2,1.0,12.5,2016
-122.36,49.025,ABBOTSFORD A,1100031,BC,3.8,0.0,166.7,2016
-121.76,49.243,AGASSIZ CDA,1100120,BC,4.4,0.0,231.9,2016
-122.955,50.129,WHISTLER - NESTERS,1100875,BC,-2.0,,152.5,2016
-122.936,50.102,BLACKCOMB BASE SLIDING CENTER,1100881,BC,-1.6,,164.6,2016
-122.918,49.278,BURNABY SIMON FRASER U,1101158,BC,7.0,0.0,97.0,2016
-123.111,50.144,CALLAGHAN VALLEY,1101300,BC,-0.7,,323.7,2016
-122.698,49.109,CLOVERDALE EAST,1101708,BC,-0.6,1.0,9.6,2016
-122.866,49.269,COQUITLAM COMO LAKE AVE,1101889,BC,,1.0,137.6,2016
-121.704,49.08,CHILLIWACK R HATCHERY,1101N65,BC,2.3,0.5,186.2,2016
-123.002,49.126,DELTA BURNS BOG,1102415,BC,3.8,,153.2,2016
-123.093,49.011,DELTA TSAWWASSEN BEACH,1102425,BC,5.1,0.0,117.0,2016
-122.551,49.145,FORT LANGLEY TELEGRAPH TRAIL,1102912,BC,4.2,0.6,194.4,2016
-122.573,49.264,HANEY UBC RF ADMIN,1103332,BC,4.1,0.0,309.0,2016
-121.579,49.356,LAIDLAW,1104488,BC,2.9,0.0,238.2,2016
-121.76,49.243,AGASSIZ RCS,1100119,BC,4.3,,211.3,2016
-119.441,49.028,OSOYOOS CS,1125852,BC,0.4,,34.3,2016
-119.717,49.783,PEACHLAND,1126070,BC,1.0,22.0,57.8,2016
-119.602,49.463,PENTICTON A,1126146,BC,0.8,23.6,42.3,2016
-114.883,49.745,SPARWOOD,1157630,BC,-4.8,17.8,25.0,2016
-114.884,49.745,SPARWOOD CS,1157631,BC,-5.1,,0.0,2016
-115.46,49.473,WARDNER KTNY HATCHERY,1158692,BC,-2.8,19.2,21.6,2016
-115.631,49.807,WASA,1158730,BC,-4.0,40.6,45.8,2016
-121.281,50.708,ASHCROFT,1160515,BC,-1.1,,11.0,2016
-119.29,52.129,BLUE RIVER A,1160899,BC,-5.6,100.4,108.5,2016
-119.29,52.129,BLUE RIVER CS,1160H99,BC,-5.5,,,2016
-121.083,51.709,BUFFALO LAKE,1161104,BC,-4.8,20.2,22.0,2016
-120.082,51.653,CLEARWATER AUTO,1161650,BC,-2.5,,32.4,2016
-121.685,51.266,CLINTON A,1161662,BC,-6.4,,14.7,2016
-121.505,51.144,CLINTON RCS,1161663,BC,-4.7,,28.2,2016
-120.728,51.03,CRISS CREEK,1162177,BC,-5.8,30.7,30.7,2016
-120.183,51.297,DARFIELD,1162265,BC,-1.7,17.0,23.6,2016
-116.061,50.631,KOOTENAY NP WEST GATE,1154410,BC,-3.6,30.2,33.4,2016
-120.449,50.703,KAMLOOPS A,1163781,BC,-1.1,18.2,18.0,2016
-121.217,51.681,100 MILE HOUSE 6NE,1165793,BC,-4.9,63.0,63.8,2016
-120.8,50.935,RED LAKE,1166658,BC,-3.5,39.1,42.1,2016
-119.234,50.686,SALMON ARM A,1166R45,BC,-1.4,49.1,50.6,2016
-119.35,50.545,SILVER CREEK,1167337,BC,-1.3,59.2,72.6,2016
-119.911,50.903,SUN PEAKS MOUNTAIN,1168204,BC,-6.3,69.0,69.0,2016
-119.778,51.576,VAVENBY,1168520,BC,-2.8,14.4,27.2,2016
-120.2,50.6,KAMLOOPS PRATT ROAD,116C8P0,BC,-2.2,10.0,13.8,2016
-119.291,50.703,SALMON ARM CS,116FRMN,BC,-0.6,,124.4,2016
-119.883,50.887,SUN PEAKS LOWER,116Q20D,BC,-3.6,54.0,54.0,2016
-119.918,50.902,SUN PEAKS UPPER,116QK0M,BC,-6.0,72.0,72.0,2016
-116.982,51.299,GOLDEN A,1173210,BC,-5.6,38.2,30.4,2016
-118.425,51.63,GOLDSTREAM RIVER,1173242,BC,-3.6,76.0,84.0,2016
-118.585,52.053,MICA DAM,1175122,BC,-2.2,103.0,112.0,2016
-120.442,50.702,KAMLOOPS AUT,1163842,BC,-0.6,,12.2,2016
-124.286,54.455,FORT ST JAMES AUTO,1092975,BC,-5.9,,26.9,2016
